bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1893422,1577487,2025-05-23,Senate,"Do pass",5,1,0,1,7
1893422,1584363,2025-06-03,Senate,"Senate 3rd Reading SB10 Padilla",29,10,0,1,40
1893423,1535095,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety]",12,0,0,1,13
1893423,1554574,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1893423,1565260,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1893423,1577876,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1893423,1586419,2025-06-02,Senate,"Senate 3rd Reading SB11 Ashby",38,0,0,2,40
1893423,1591882,2025-06-17,Assembly,"Do pass as amended and be re-referred to the Committee on [Public Safety]",11,0,0,1,12
1893423,1597228,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",9,0,0,0,9
1893423,1598585,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1893423,1600330,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1893423,1602299,2025-09-12,Senate,"Unfinished Business SB11 Ashby Concurrence",37,0,0,3,40
1893423,1602300,2025-09-12,Assembly,"SB 11 Ashby Senate Third Reading By Bauer-Kahan",79,0,0,1,80
1893423,1602920,2025-09-13,Senate,"Unfinished Business SB11 Ashby Concurrence",37,0,0,3,40
1893424,1515256,2025-03-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",11,1,0,3,15
1893424,1556135,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,2,13
1893424,1565314,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1893425,1521950,2025-03-19,Senate,"Do pass, but first be re-referred to the Committee on [Energy, Utilities and Communications] with the recommendation: To Consent Calendar",8,0,0,0,8
1893425,1538973,2025-04-07,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",16,0,0,1,17
1893425,1559404,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1893426,1554581,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",8,5,0,2,15
1893426,1562896,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,1,8
1893426,1573522,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1893426,1577585,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1893426,1585036,2025-06-04,Senate,"Senate 3rd Reading SB14 Blakespear",21,10,0,9,40
1893426,1597740,2025-07-07,Assembly,"Do pass as amended and be re-referred to the Committee on [Governmental Organization]",11,0,0,3,14
1893427,1526945,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Rules]",4,1,0,1,6
1893427,1538950,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1893428,1556156,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Health]",10,0,0,1,11
1893428,1569774,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1893428,1577584,2025-05-23,Senate,"Do pass",5,0,0,2,7
1893428,1584241,2025-06-03,Senate,"Senate 3rd Reading SB16 Blakespear",29,2,0,9,40
1893429,1555910,2025-04-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Labor, Public Employment and Retirement ]",5,0,0,0,5
1893429,1569891,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1893430,1561202,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,0,1,5
1893430,1573572,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1893430,1577468,2025-05-23,Senate,"Do pass",6,0,0,1,7
1893430,1581696,2025-05-29,Senate,"Special Consent SB18 Rubio et al",38,0,0,2,40
1893430,1597455,2025-07-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,1,8
1893431,1526968,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1893431,1538923,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1893431,1577267,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1893431,1586395,2025-06-02,Senate,"Senate 3rd Reading SB19 Rubio et al",38,0,0,2,40
1893431,1597278,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1893431,1600491,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1893431,1601574,2025-09-09,Assembly,"SB 19 Rubio Senate Third Reading By Patel",74,0,0,6,80
1893431,1601847,2025-09-11,Senate,"Unfinished Business SB19 Rubio et al. Concurrence",40,0,0,0,40
1893432,1522002,2025-03-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,2,0,3,8
1893432,1522003,2025-03-19,Senate,"[First] hearing set for [03-19-2025]: Failed passage in Committee. Reconsideration granted",8,0,0,0,8
1893433,1528273,2025-03-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Health]",5,0,0,0,5
1893433,1552843,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1893433,1577667,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1893433,1586420,2025-06-02,Senate,"Senate 3rd Reading SB20 Menjivar et al",38,0,0,2,40
1893433,1598024,2025-07-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1893433,1600461,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1893433,1601340,2025-09-08,Assembly,"SB 20 Menjivar Senate Third Reading By Celeste Rodriguez",77,0,0,3,80
1893433,1601519,2025-09-09,Senate,"Unfinished Business SB20 Menjivar et al. Concurrence",40,0,0,0,40
1893434,1555981,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Housing]",7,0,0,0,7
1893434,1562866,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1893434,1579289,2025-05-27,Senate,"Senate 3rd Reading SB21 Durazo",39,0,0,1,40
1893434,1597471,2025-07-02,Assembly,"Do pass as amended and be re-referred to the Committee on [Local Government]",12,0,0,0,12
1893434,1598836,2025-07-16,Assembly,"Do pass. To Consent Calendar",10,0,0,0,10
1893434,1599030,2025-07-16,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1893434,1599779,2025-08-20,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1893434,1601341,2025-09-08,Assembly,"SB 21 Durazo Senate Third Reading By Mark González",79,0,0,1,80
1893434,1601600,2025-09-09,Senate,"Unfinished Business SB21 Durazo et al. Concurrence",40,0,0,0,40
1893435,1542756,2025-04-08,Senate,"Do pass as amended",11,2,0,0,13
1893435,1586444,2025-06-02,Senate,"Senate 3rd Reading SB22 Laird",27,10,0,3,40
1893435,1594675,2025-06-24,Assembly,"Do pass as amended",9,4,0,2,15
1893435,1602073,2025-09-12,Senate,"Unfinished Business SB22 Laird Concurrence",37,0,0,3,40
1893435,1602556,2025-09-11,Assembly,"SB 22 Laird Senate Third Reading By Bauer-Kahan",58,16,0,6,80
1893436,1516569,2025-03-12,Senate,"Do pass, but first be re-referred to the Committee on [Military and Veterans Affairs]",5,0,0,0,5
1893437,1554468,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",13,4,0,0,17
1893437,1565273,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1893437,1577442,2025-05-23,Senate,"Do pass",5,1,0,1,7
1893437,1586428,2025-06-02,Senate,"Senate 3rd Reading SB24 McNerney",28,10,0,2,40
1893437,1595202,2025-06-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,1,0,6,18
1893437,1600608,2025-08-29,Assembly,"Do pass as amended",9,1,0,5,15
1893437,1602142,2025-09-12,Senate,"Unfinished Business SB24 McNerney et al. Concurrence",29,9,0,2,40
1893437,1602567,2025-09-11,Assembly,"SB 24 McNerney Senate Third Reading By Berman",46,9,0,25,80
1893438,1542879,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",12,0,0,1,13
1893438,1559465,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1893438,1577161,2025-05-23,Senate,"Do pass",6,0,0,1,7
1893438,1586409,2025-06-02,Senate,"Senate 3rd Reading SB25 Umberg",36,1,0,3,40
1893438,1594576,2025-06-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,0,0,2,12
1893438,1600644,2025-08-29,Assembly,"Do pass",11,1,0,3,15
1893439,1487029,2025-02-11,Senate,"Do pass, but first be re-referred to the Committee on [Business, Professions and Economic Development]",10,1,0,2,13
1893439,1503908,2025-03-03,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",8,0,0,3,11
1893439,1517828,2025-03-13,Senate,"Senate 3rd Reading SB26 Umberg et al. Urgency Clause",35,0,0,5,40
1893439,1528286,2025-03-26,Assembly,"Do pass",9,0,0,3,12
1893439,1533497,2025-04-01,Senate,"Unfinished Business SB26 Umberg et al. Urgency Clause Concurrence",38,1,0,1,40
1893439,1533498,2025-04-01,Assembly,"SB 26 Umberg Third Reading Urgency By Kalra",77,0,0,3,80
1893440,1542742,2025-04-08,Senate,"Do pass",12,0,0,1,13
1893440,1579251,2025-05-27,Senate,"Senate 3rd Reading SB27 Umberg Urgency Clause",39,0,0,1,40
1893440,1597197,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Health]",11,0,0,1,12
1893440,1598105,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Public Safety]",16,0,0,0,16
1893440,1598556,2025-07-15,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1893440,1600603,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1893440,1602296,2025-09-12,Senate,"Unfinished Business SB27 Umberg Concurrence",38,0,0,2,40
1893440,1602574,2025-09-11,Assembly,"SB 27 Umberg Senate Third Reading By Gipson",74,0,0,6,80
1893441,1526889,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1893441,1538866,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1893441,1577160,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1893441,1581770,2025-05-29,Senate,"Senate 3rd Reading SB28 Umberg et al. Urgency Clause",38,0,0,2,40
1893442,1535054,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,2,0,2,13
1893442,1552909,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1893442,1577692,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1893442,1585087,2025-06-04,Senate,"Senate 3rd Reading SB29 Laird",21,10,0,9,40
1893442,1597927,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,3,0,0,12
1893443,1561090,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1893443,1569911,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1893443,1577752,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1893443,1585025,2025-06-04,Senate,"Special Consent SB3 Cervantes",39,0,0,1,40
1893443,1598561,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1893443,1600750,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1893443,1601352,2025-09-08,Assembly,"SB 3 Cervantes Senate Third Reading By Berman",79,0,0,1,80
1893443,1601768,2025-09-10,Senate,"Unfinished Business SB3 Cervantes et al. Concurrence",40,0,0,0,40
1893444,1542877,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",11,3,0,1,15
1893444,1562815,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,2,8
1893444,1580558,2025-05-28,Senate,"Senate 3rd Reading SB30 Cortese",28,10,0,2,40
1893444,1598450,2025-07-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,5,0,1,16
1893444,1599739,2025-08-20,Assembly,"Do pass",11,4,0,0,15
1893444,1601531,2025-09-09,Assembly,"SB 30 Cortese Senate Third Reading By Wilson",53,22,0,5,80
1893444,1601722,2025-09-10,Senate,"Unfinished Business SB30 Cortese et al. Concurrence",29,10,0,1,40
1893445,1526905,2025-03-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",7,0,0,0,7
1893445,1563095,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1893445,1569877,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1893445,1577188,2025-05-23,Senate,"Do pass",5,0,0,2,7
1893445,1577189,2025-05-23,Senate,"[05-23-2025] set for [First] hearing: Reconsideration of favorable vote granted",6,0,0,1,7
1893445,1577190,2025-05-23,Senate,"Do pass",6,0,0,1,7
1893445,1581708,2025-05-29,Senate,"Special Consent SB31 McNerney et al",38,0,0,2,40
1893445,1591865,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Environmental Safety and Toxic Materials]",10,0,0,3,13
1893445,1597181,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1893445,1600679,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1893445,1600937,2025-09-03,Assembly,"SB 31 McNerney Senate Third Reading By Alvarez",79,0,0,0,79
1893445,1601195,2025-09-04,Senate,"Unfinished Business SB31 McNerney et al. Concurrence",39,0,0,1,40
1893446,1564259,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,0,0,2,11
1893446,1569839,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1893446,1577910,2025-05-23,Senate,"Do pass",6,0,0,1,7
1893446,1586430,2025-06-02,Senate,"Senate 3rd Reading SB32 Weber Pierson",36,0,0,4,40
1893446,1597246,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,1,16
1893447,1521980,2025-03-19,Senate,"Do pass, but first be re-referred to the Committee on [Human Services]",6,1,0,0,7
1893447,1552831,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1893447,1565227,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1893448,1556165,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Transportation]",8,0,0,0,8
1893448,1561019,2025-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",14,0,0,1,15
1893448,1569920,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1893448,1577765,2025-05-23,Senate,"Do pass",6,0,0,1,7
1893448,1584279,2025-06-03,Senate,"Senate 3rd Reading SB34 Richardson",31,1,0,8,40
1893448,1597731,2025-07-07,Assembly,"Do pass as amended and be re-referred to the Committee on [Transportation]",10,1,0,3,14
1893448,1598404,2025-07-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,0,2,16
1893448,1600702,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1893448,1602082,2025-09-12,Senate,"Unfinished Business SB34 Richardson Motion to Reconsider Concurrence",30,0,0,10,40
1893448,1602083,2025-09-12,Senate,"Unfinished Business SB34 Richardson Motion to Reconsider Concurrence Reconsider",35,0,0,5,40
1893448,1602084,2025-09-12,Senate,"Unfinished Business SB34 Richardson Motion to Reconsider Concurrence",30,0,0,10,40
1893448,1602566,2025-09-11,Assembly,"SB 34 Richardson Senate Third Reading By Solache",59,0,0,21,80
1893448,1602913,2025-09-12,Senate,"Unfinished Business SB34 Richardson Concurrence",30,0,0,10,40
1893448,1602914,2025-09-13,Senate,"Unfinished Business SB34 Richardson Concurrence",30,0,0,10,40
1893448,1602915,2025-09-13,Senate,"Unfinished Business SB34 Richardson Motion to Reconsider Concurrence Reconsider",35,0,0,5,40
1893449,1526955,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,0,0,6
1893449,1538909,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1893449,1577959,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1893449,1586432,2025-06-02,Senate,"Senate 3rd Reading SB4 Cervantes et al",38,0,0,2,40
1893449,1591881,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1893450,1555964,2025-04-23,Senate,"Do pass as amended",5,2,0,0,7
1893450,1586351,2025-06-02,Senate,"Senate 3rd Reading SB5 Cabaldon",32,5,0,3,40
1893450,1598851,2025-07-16,Assembly,"Do pass",9,0,0,1,10
1893450,1601374,2025-09-08,Assembly,"SB 5 Cabaldon Senate Third Reading By Wilson",67,2,0,11,80
1893450,1601563,2025-09-09,Senate,"Unfinished Business SB5 Cabaldon Concurrence",33,6,0,1,40
1893451,1526911,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1893451,1538940,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1893451,1577755,2025-05-23,Senate,"Do pass",6,0,0,1,7
1893451,1584367,2025-06-03,Senate,"Senate 3rd Reading SB6 Ashby",38,0,0,2,40
1893451,1597236,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1893452,1542930,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",4,1,0,0,5
1893452,1562926,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,2,0,0,13
1893452,1573502,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1893452,1577935,2025-05-23,Senate,"Do pass",5,1,0,1,7
1893452,1586388,2025-06-02,Senate,"Senate 3rd Reading SB7 McNerney et al",27,10,0,3,40
1893452,1595678,2025-06-25,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",5,0,0,2,7
1893452,1598719,2025-07-16,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,4,0,2,15
1893452,1600264,2025-08-29,Assembly,"Do pass as amended",10,4,0,1,15
1893452,1602234,2025-09-12,Senate,"Unfinished Business SB7 McNerney et al. Concurrence",28,9,0,3,40
1893452,1602570,2025-09-11,Assembly,"SB 7 McNerney Senate Third Reading By Ward",45,17,0,18,80
1893453,1528292,2025-03-26,Senate,"Do pass as amended",5,0,0,0,5
1893453,1579255,2025-05-27,Senate,"Senate 3rd Reading SB8 Ashby et al",39,0,0,1,40
1893453,1598035,2025-07-09,Assembly,"Do pass",14,0,0,3,17
1893453,1600212,2025-08-28,Assembly,"SB 8 Ashby Senate Third Reading By Krell",75,0,0,4,79
1893454,1556076,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Local Government]",10,1,0,0,11
1893454,1567866,2025-05-07,Senate,"Do pass as amended",5,0,0,2,7
1893454,1580537,2025-05-28,Senate,"Senate 3rd Reading SB9 Arreguín",28,4,0,8,40
1893454,1592571,2025-06-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Local Government]",9,0,0,3,12
1893454,1598868,2025-07-16,Assembly,"Do pass",9,0,0,1,10
1893454,1600238,2025-08-28,Assembly,"SB 9 Arreguín Senate Third Reading By Carrillo",62,2,0,15,79
1893454,1600948,2025-09-03,Senate,"Unfinished Business SB9 Arreguín et al. Concurrence",31,3,0,6,40
