bill_id,date,chamber,sequence,action
1893368,2025-02-03,Assembly,3,"Referred to Com. on PUB. S."
1893368,2025-03-04,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 9. Noes 0.) (March 4). Re-referred to Com. on APPR."
1893368,2025-04-09,Assembly,5,"In committee: Set, first hearing. Referred to APPR. suspense file."
1893368,2025-05-23,Assembly,6,"From committee: Do pass. (Ayes 14. Noes 0.) (May 23)."
1893368,2025-05-27,Assembly,7,"Read second time. Ordered to third reading."
1893368,2025-06-02,Assembly,8,"Read third time. Passed. Ordered to the Senate. (Ayes 79. Noes 0. Page 1816.)"
1893368,2025-06-03,Senate,9,"In Senate. Read first time. To Com. on RLS. for assignment."
1893368,2025-06-11,Senate,10,"Referred to Com. on PUB. S."
1893369,2024-12-02,Assembly,1,"Read first time. To print."
1893369,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893369,2025-02-03,Assembly,3,"Referred to Coms. on PUB. S. and TRANS."
1893369,2025-03-04,Assembly,4,"From committee: Do pass and re-refer to Com. on TRANS. with recommendation: To Consent Calendar. (Ayes 9. Noes 0.) (March 4). Re-referred to Com. on TRANS."
1893369,2025-03-25,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 16. Noes 0.) (March 24). Re-referred to Com. on APPR."
1893369,2025-04-09,Assembly,6,"In committee: Set, first hearing. Referred to APPR. suspense file."
1893369,2025-05-23,Assembly,7,"Coauthors revised."
1893369,2025-05-23,Assembly,8,"In committee: Held under submission."
1893370,2024-12-02,Assembly,1,"Read first time. To print."
1893370,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893370,2025-03-03,Assembly,3,"Referred to Com. on TRANS."
1893370,2025-03-04,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on TRANS. Read second time and amended."
1893370,2025-03-05,Assembly,5,"Re-referred to Com. on TRANS."
1893370,2025-03-19,Assembly,6,"In committee: Set, first hearing. Hearing canceled at the request of author."
1893370,2025-04-01,Assembly,7,"From committee chair, with author's amendments: Amend, and re-refer to Com. on TRANS. Read second time and amended."
1893370,2025-04-02,Assembly,8,"Re-referred to Com. on TRANS."
1893370,2025-04-22,Assembly,9,"Coauthors revised."
1893370,2025-04-22,Assembly,10,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 12. Noes 2.) (April 21). Re-referred to Com. on APPR."
1893370,2025-05-14,Assembly,11,"In committee: Set, first hearing. Referred to suspense file."
1893370,2025-05-23,Assembly,12,"From committee: Do pass. (Ayes 11. Noes 1.) (May 23)."
1893370,2025-05-27,Assembly,13,"Read second time. Ordered to third reading."
1893370,2025-05-29,Assembly,14,"Read third time. Passed. Ordered to the Senate. (Ayes 57. Noes 7. Page 1773.)"
1893370,2025-05-29,Senate,15,"In Senate. Read first time. To Com. on RLS. for assignment."
1893370,2025-06-11,Senate,16,"Referred to Coms. on TRANS. and JUD."
1893370,2025-06-25,Senate,17,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 10. Noes 3.) (June 24). Re-referred to Com. on JUD."
1893370,2025-06-30,Senate,18,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on JUD."
1893370,2025-07-01,Senate,19,"Withdrawn from committee."
1893370,2025-07-01,Senate,20,"Re-referred to Com. on APPR."
1893370,2025-07-14,Senate,21,"In committee: Referred to APPR. suspense file."
1893370,2025-08-29,Senate,22,"From committee: Do pass. (Ayes 5. Noes 2.) (August 29)."
1893370,2025-08-29,Senate,23,"Read second time. Ordered to third reading."
1893370,2025-09-09,Senate,24,"Ordered to inactive file at the request of Senator Gonzalez."
1893371,2024-12-02,Assembly,1,"Read first time. To print."
1893371,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893371,2025-02-03,Assembly,3,"Referred to Com. on NAT. RES."
1893371,2025-03-13,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1893371,2025-03-17,Assembly,5,"Re-referred to Com. on NAT. RES."
1893372,2024-12-02,Assembly,1,"Read first time. To print."
1893372,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893372,2025-02-18,Assembly,3,"Referred to Coms. on NAT. RES. and JUD."
1893372,2025-04-21,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1893372,2025-04-22,Assembly,5,"Re-referred to Com. on NAT. RES."
1893373,2024-12-02,Assembly,1,"Read first time. To print."
1893373,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893373,2025-02-03,Assembly,3,"Referred to Coms. on H. & C.D. and L. GOV."
1893373,2025-03-18,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1893373,2025-03-19,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on H. & C.D. Read second time and amended."
1893373,2025-03-20,Assembly,6,"Re-referred to Com. on H. & C.D."
1893373,2025-04-09,Assembly,7,"From committee: Do pass and re-refer to Com. on L. GOV. with recommendation: To Consent Calendar. (Ayes 12. Noes 0.) (April 9). Re-referred to Com. on L. GOV."
1893373,2025-04-23,Assembly,8,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 10. Noes 0.) (April 23). Re-referred to Com. on APPR."
1893373,2025-04-30,Assembly,9,"From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 30)."
1893373,2025-05-01,Assembly,10,"Read second time. Ordered to Consent Calendar."
1893373,2025-05-08,Assembly,11,"Read third time. Passed. Ordered to the Senate. (Ayes 69. Noes 0. Page 1485.)"
1893373,2025-05-08,Senate,12,"In Senate. Read first time. To Com. on RLS. for assignment."
1893373,2025-05-21,Senate,13,"Referred to Com. on HOUSING."
1893373,2025-07-16,Senate,14,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 10. Noes 0.) (July 15). Re-referred to Com. on APPR."
1893373,2025-08-13,Senate,15,"In committee: Set, first hearing. Hearing canceled at the request of author."
1893373,2025-08-18,Senate,16,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on APPR."
1893373,2025-08-18,Senate,17,"(Ayes 27. Noes 0. Page 2173.)"
1893373,2025-08-25,Senate,18,"From committee: Be ordered to second reading file pursuant to Senate Rule 28.8 and ordered to Consent Calendar."
1893373,2025-08-26,Senate,19,"Read second time. Ordered to Consent Calendar."
1893373,2025-08-29,Senate,20,"From Consent Calendar."
1893373,2025-08-29,Senate,21,"Ordered to third reading."
1893373,2025-09-04,Senate,22,"Read third time and amended. Ordered to second reading."
1893373,2025-09-08,Senate,23,"Read second time. Ordered to third reading."
1893373,2025-09-09,Senate,24,"Read third time. Passed. Ordered to the Assembly. (Ayes 39. Noes 0.)."
1893373,2025-09-09,Assembly,25,"In Assembly. Concurrence in Senate amendments pending."
1893373,2025-09-10,Assembly,26,"Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 79. Noes 0. Page 3210.)."
1893373,2025-09-22,,27,"Enrolled and presented to the Governor at 3 p.m."
1893373,2025-10-10,,28,"Approved by the Governor."
1893373,2025-10-10,,29,"Chaptered by Secretary of State - Chapter 485, Statutes of 2025."
1893374,2024-12-02,Assembly,1,"Read first time. To print."
1893374,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893374,2025-03-13,Assembly,3,"Referred to Com. on L. & E."
1893374,2025-03-13,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. & E. Read second time and amended."
1893374,2025-03-17,Assembly,5,"Re-referred to Com. on L. & E."
1893375,2024-12-02,Assembly,1,"Read first time. To print."
1893375,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893375,2025-02-03,Assembly,3,"Referred to Com. on PUB. S."
1893375,2025-03-20,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1893376,2024-12-02,Assembly,1,"Read first time. To print."
1893376,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893376,2025-02-03,Assembly,3,"Referred to Com. on L. GOV."
1893376,2025-02-25,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1893376,2025-02-26,Assembly,5,"Re-referred to Com. on L. GOV."
1893376,2025-04-10,Assembly,6,"From committee: Do pass and re-refer to Com. on U. & E. (Ayes 10. Noes 0.) (April 9). Re-referred to Com. on U. & E."
1893376,2025-04-24,Assembly,7,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1893376,2025-04-28,Assembly,8,"Re-referred to Com. on U. & E."
1893376,2025-05-01,Assembly,9,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 16. Noes 0.) (April 30). Re-referred to Com. on APPR."
1893376,2025-05-21,Assembly,10,"From committee: Do pass. (Ayes 12. Noes 3.) (May 21)."
1893376,2025-05-22,Assembly,11,"Read second time. Ordered to third reading."
1893376,2025-05-27,Assembly,12,"Read third time and amended. Ordered to third reading. (Page 1745.)"
1893376,2025-06-03,Assembly,13,"Read third time. Passed. Ordered to the Senate. (Ayes 65. Noes 10. Page 2022.)"
1893376,2025-06-04,Senate,14,"In Senate. Read first time. To Com. on RLS. for assignment."
1893376,2025-06-18,Senate,15,"Referred to Coms. on L. GOV. and E., U & C."
1893376,2025-07-02,Senate,16,"From committee: Amend, and do pass as amended and re-refer to Com. on E., U & C. (Ayes 5. Noes 2.) (July 2)."
1893376,2025-07-03,Senate,17,"Read second time and amended. Re-referred to Com. on E., U & C."
1893376,2025-07-17,Senate,18,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 12. Noes 4.) (July 15)."
1893376,2025-07-17,Senate,19,"Read second time and amended. Re-referred to Com. on APPR."
1893376,2025-08-19,Senate,20,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8."
1893376,2025-08-20,Senate,21,"Read second time. Ordered to third reading."
1893376,2025-09-04,Senate,22,"Read third time and amended. Ordered to second reading."
1893376,2025-09-08,Senate,23,"Read second time. Ordered to third reading."
1893376,2025-09-09,Senate,24,"Read third time. Passed. Ordered to the Assembly. (Ayes 29. Noes 10.)."
1893376,2025-09-09,Assembly,25,"In Assembly. Concurrence in Senate amendments pending."
1893376,2025-09-11,Assembly,26,"Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 65. Noes 10. Page 3283.)."
1893376,2025-09-23,,27,"Enrolled and presented to the Governor at 4 p.m."
1893376,2025-10-06,,28,"Approved by the Governor."
1893376,2025-10-06,,29,"Chaptered by Secretary of State - Chapter 356, Statutes of 2025."
1893377,2024-12-02,Assembly,1,"Read first time. To print."
1893377,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893377,2025-02-03,Assembly,3,"Referred to Com. on HEALTH."
1893377,2025-04-02,Assembly,4,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 2.) (April 1). Re-referred to Com. on APPR."
1893377,2025-04-23,Assembly,5,"In committee: Set, first hearing. Referred to suspense file."
1893377,2025-05-23,Assembly,6,"In committee: Held under submission."
1893378,2024-12-02,Assembly,1,"Read first time. To print."
1893378,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893378,2025-02-03,Assembly,3,"Referred to Com. on HEALTH."
1893378,2025-03-05,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on HEALTH. Read second time and amended."
1893378,2025-03-06,Assembly,5,"Re-referred to Com. on HEALTH."
1893378,2025-03-26,Assembly,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 12. Noes 0.) (March 25). Re-referred to Com. on APPR."
1893378,2025-04-09,Assembly,7,"From committee: Do pass. (Ayes 10. Noes 3.) (April 9)."
1893378,2025-04-10,Assembly,8,"Read second time. Ordered to third reading."
1893378,2025-04-21,Assembly,9,"Read third time. Urgency clause adopted. Passed. Ordered to the Senate. (Ayes 58. Noes 9. Page 1174.)."
1893378,2025-04-21,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1893378,2025-05-07,Senate,11,"Referred to Com. on HEALTH."
1893378,2025-06-12,Senate,12,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 1.) (June 11). Re-referred to Com. on APPR."
1893378,2025-06-30,Senate,13,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8."
1893378,2025-07-01,Senate,14,"Read second time. Ordered to third reading."
1893378,2025-07-07,Senate,15,"Ordered to inactive file at the request of Senator Menjivar."
1893378,2025-08-21,Senate,16,"From inactive file."
1893378,2025-08-21,Senate,17,"Ordered to second reading."
1893378,2025-08-21,Senate,18,"Read second time and amended. Ordered returned to second reading."
1893378,2025-08-21,Senate,19,"(Ayes 30. Noes 8. Page 2233.)"
1893378,2025-08-25,Senate,20,"Read second time. Ordered to third reading."
1893378,2025-09-13,Senate,21,"Ordered to inactive file at the request of Senator Grayson."
1893379,2024-12-02,Assembly,1,"Read first time. To print."
1893379,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893379,2025-02-18,Assembly,3,"Referred to Com. on NAT. RES."
1893380,2024-12-02,Assembly,1,"Read first time. To print."
1893380,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893380,2025-02-03,Assembly,3,"Referred to Com. on REV. & TAX."
1893380,2025-02-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on REV. & TAX. Read second time and amended."
1893380,2025-02-25,Assembly,5,"Re-referred to Com. on REV. & TAX."
1893380,2025-02-27,Assembly,6,"Re-referred to Com. on HUM. S. pursuant to Assembly Rule 96."
1893380,2025-03-26,Assembly,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 0.) (March 25). Re-referred to Com. on APPR."
1893380,2025-04-09,Assembly,8,"In committee: Set, first hearing. Referred to APPR. suspense file."
1893380,2025-05-23,Assembly,9,"From committee: Do pass. (Ayes 14. Noes 0.) (May 23)."
1893380,2025-05-27,Assembly,10,"Read second time. Ordered to third reading."
1893380,2025-06-03,Assembly,11,"Read third time. Passed. Ordered to the Senate. (Ayes 79. Noes 0. Page 1965.)"
1893380,2025-06-04,Senate,12,"In Senate. Read first time. To Com. on RLS. for assignment."
1893380,2025-06-18,Senate,13,"Referred to Com. on HUMAN S."
1893380,2025-06-23,Senate,14,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on HUMAN S."
1893380,2025-07-01,Senate,15,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 5. Noes 0.) (June 30). Re-referred to Com. on APPR."
1893380,2025-07-14,Senate,16,"In committee: Referred to APPR. suspense file."
1893380,2025-08-29,Senate,17,"From committee: Do pass. (Ayes 7. Noes 0.) (August 29)."
1893380,2025-08-29,Senate,18,"Read second time. Ordered to third reading."
1893380,2025-09-02,Senate,19,"Ordered to special consent calendar."
1893380,2025-09-04,Senate,20,"Read third time. Passed. Ordered to the Assembly. (Ayes 39. Noes 0.)."
1893380,2025-09-04,Senate,21,"Read third time. Passed. Ordered to the Assembly. (Ayes 39. Noes 0. Page 2520.)."
1893380,2025-09-04,Assembly,22,"In Assembly. Concurrence in Senate amendments pending."
1893380,2025-09-08,Assembly,23,"Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 79. Noes 0. Page 3022.)."
1893380,2025-09-15,,24,"Enrolled and presented to the Governor at 4:30 p.m."
1893380,2025-10-07,,25,"Approved by the Governor."
1893380,2025-10-07,,26,"Chaptered by Secretary of State - Chapter 430, Statutes of 2025."
